"","X","ISO","date_sick_month","date_sick_year","count"
"997",997,26,3,2000,1
"998",998,26,4,2000,7
"999",999,26,5,2000,13
"1000",1000,26,6,2000,11
"1001",1001,26,7,2000,20
"1002",1002,26,8,2000,9
"1003",1003,26,9,2000,1
"1004",1004,26,10,2000,1
"1005",1005,26,11,2000,4
"1006",1006,27,1,2000,2
"1007",1007,27,2,2000,1
"1008",1008,27,3,2000,3
"1009",1009,27,4,2000,5
"1010",1010,27,5,2000,10
"1011",1011,27,6,2000,17
"1012",1012,27,7,2000,24
"1013",1013,27,8,2000,27
"1014",1014,27,9,2000,7
"1015",1015,27,10,2000,10
"1016",1016,27,11,2000,4
"1017",1017,27,12,2000,5
"1018",1018,30,1,2000,1
"1019",1019,30,2,2000,3
"1020",1020,30,3,2000,5
"1021",1021,30,4,2000,7
"1022",1022,30,5,2000,22
"1023",1023,30,6,2000,35
"1024",1024,30,7,2000,35
"1025",1025,30,8,2000,32
"1026",1026,30,9,2000,17
"1027",1027,30,10,2000,18
"1028",1028,30,11,2000,4
"1029",1029,30,12,2000,6
"1030",1030,31,1,2000,2
"1031",1031,31,3,2000,4
"1032",1032,31,4,2000,6
"1033",1033,31,5,2000,29
"1034",1034,31,6,2000,52
"1035",1035,31,7,2000,26
"1036",1036,31,8,2000,12
"1037",1037,31,9,2000,4
"1038",1038,31,10,2000,9
"1039",1039,31,11,2000,9
"1040",1040,31,12,2000,14
"1041",1041,32,1,2000,2
"1042",1042,32,2,2000,1
"1043",1043,32,5,2000,15
"1044",1044,32,6,2000,15
"1045",1045,32,7,2000,28
"1046",1046,32,8,2000,14
"1047",1047,32,9,2000,2
"1048",1048,32,10,2000,9
"1049",1049,32,11,2000,1
"1050",1050,33,3,2000,6
"1051",1051,33,4,2000,12
"1052",1052,33,5,2000,40
"1053",1053,33,6,2000,78
"1054",1054,33,7,2000,34
"1055",1055,33,8,2000,8
"1056",1056,33,9,2000,1
"1057",1057,33,12,2000,1
"1058",1058,34,1,2000,1
"1059",1059,34,2,2000,4
"1060",1060,34,3,2000,1
"1061",1061,34,4,2000,3
"1062",1062,34,5,2000,6
"1063",1063,34,6,2000,15
"1064",1064,34,7,2000,8
"1065",1065,34,9,2000,2
"1066",1066,34,10,2000,2
"1067",1067,34,11,2000,5
"1068",1068,34,12,2000,1
"1069",1069,35,4,2000,2
"1070",1070,35,5,2000,4
"1071",1071,35,6,2000,6
"1072",1072,35,7,2000,4
"1073",1073,35,8,2000,1
"1074",1074,35,10,2000,1
"1075",1075,35,11,2000,1
"1076",1076,35,12,2000,1
"1077",1077,36,5,2000,8
"1078",1078,36,6,2000,7
"1079",1079,36,7,2000,12
"1080",1080,36,8,2000,2
"1081",1081,36,9,2000,6
"1082",1082,36,10,2000,5
"1083",1083,36,11,2000,1
"1084",1084,37,3,2000,7
"1085",1085,37,4,2000,6
"1086",1086,37,5,2000,10
"1087",1087,37,6,2000,7
"1088",1088,37,7,2000,1
"1089",1089,37,8,2000,1
"1090",1090,37,11,2000,1
"1091",1091,39,5,2000,3
"1092",1092,39,6,2000,1
"1093",1093,39,7,2000,3
"1094",1094,39,8,2000,1
"1095",1095,40,1,2000,2
"1096",1096,40,2,2000,4
"1097",1097,40,3,2000,2
"1098",1098,40,4,2000,1
"1099",1099,40,5,2000,20
"1100",1100,40,6,2000,19
"1101",1101,40,7,2000,23
"1102",1102,40,8,2000,5
"1103",1103,40,9,2000,4
"1104",1104,40,10,2000,7
"1105",1105,40,11,2000,4
"1106",1106,40,12,2000,7
"1107",1107,41,1,2000,1
"1108",1108,41,4,2000,1
"1109",1109,41,5,2000,5
"1110",1110,41,6,2000,10
"1111",1111,41,7,2000,9
"1112",1112,41,8,2000,3
"1113",1113,41,9,2000,3
"1114",1114,41,12,2000,1
"1115",1115,42,5,2000,10
"1116",1116,42,6,2000,6
"1117",1117,42,7,2000,8
"1118",1118,42,9,2000,2
"1119",1119,42,10,2000,2
"1120",1120,42,12,2000,1
"1121",1121,43,4,2000,1
"1122",1122,43,5,2000,7
"1123",1123,43,6,2000,22
"1124",1124,43,7,2000,10
"1125",1125,43,8,2000,2
"1126",1126,43,10,2000,1
"1127",1127,43,12,2000,1
"1128",1128,44,1,2000,2
"1129",1129,44,4,2000,1
"1130",1130,44,5,2000,7
"1131",1131,44,6,2000,5
"1132",1132,44,7,2000,1
"1133",1133,44,8,2000,1
"1134",1134,44,9,2000,1
"1135",1135,44,10,2000,1
"1136",1136,44,11,2000,3
"1137",1137,44,12,2000,8
"1138",1138,45,4,2000,3
"1139",1139,45,5,2000,6
"1140",1140,45,6,2000,19
"1141",1141,45,7,2000,13
"1142",1142,45,8,2000,6
"1143",1143,45,10,2000,3
"1144",1144,45,11,2000,1
"1145",1145,45,12,2000,4
"1146",1146,46,1,2000,1
"1147",1147,46,3,2000,3
"1148",1148,46,4,2000,1
"1149",1149,46,5,2000,12
"1150",1150,46,6,2000,5
"1151",1151,46,7,2000,1
"1152",1152,46,8,2000,5
"1153",1153,46,9,2000,2
"1154",1154,46,10,2000,2
"1155",1155,46,11,2000,1
"1156",1156,46,12,2000,1
"1157",1157,47,3,2000,1
"1158",1158,47,5,2000,2
"1159",1159,47,6,2000,2
"1160",1160,47,7,2000,3
"1161",1161,47,8,2000,3
"1162",1162,48,5,2000,2
"1163",1163,48,11,2000,1
"1164",1164,49,2,2000,2
"1165",1165,49,10,2000,1
"1166",1166,50,3,2000,2
"1167",1167,50,5,2000,2
"1168",1168,50,6,2000,8
"1169",1169,50,7,2000,15
"1170",1170,50,8,2000,18
"1171",1171,50,9,2000,15
"1172",1172,50,10,2000,5
"1173",1173,50,11,2000,1
"1174",1174,50,12,2000,1
"1175",1175,51,4,2000,1
"1176",1176,51,9,2000,2
"1177",1177,51,10,2000,3
"1178",1178,51,11,2000,1
"1179",1179,52,1,2000,1
"1180",1180,52,5,2000,5
"1181",1181,52,6,2000,7
"1182",1182,52,7,2000,4
"1183",1183,52,8,2000,7
"1184",1184,52,9,2000,4
"1185",1185,52,10,2000,4
"1186",1186,52,11,2000,4
"1187",1187,52,12,2000,1
"1188",1188,53,4,2000,4
"1189",1189,53,5,2000,5
"1190",1190,53,6,2000,3
"1191",1191,53,7,2000,3
"1192",1192,53,8,2000,1
"1193",1193,53,9,2000,2
"1194",1194,53,11,2000,3
"1195",1195,53,12,2000,3
"1196",1196,54,3,2000,1
"1197",1197,54,4,2000,1
"1198",1198,54,6,2000,2
"1199",1199,54,8,2000,1
"1200",1200,54,11,2000,1
"1201",1201,55,3,2000,1
"1202",1202,55,5,2000,3
"1203",1203,55,6,2000,1
"1204",1204,55,7,2000,4
"1205",1205,55,8,2000,8
"1206",1206,55,9,2000,1
"1207",1207,55,10,2000,1
"1208",1208,56,5,2000,1
"1209",1209,56,6,2000,3
"1210",1210,56,7,2000,6
"1211",1211,56,10,2000,1
"1212",1212,57,5,2000,1
"1213",1213,57,6,2000,5
"1214",1214,57,7,2000,6
"1215",1215,57,8,2000,6
"1216",1216,57,9,2000,3
"1217",1217,57,10,2000,1
"1218",1218,57,11,2000,2
"1219",1219,60,1,2000,7
"1220",1220,60,2,2000,4
"1221",1221,60,3,2000,6
"1222",1222,60,4,2000,9
"1223",1223,60,5,2000,16
"1224",1224,60,6,2000,31
"1225",1225,60,7,2000,28
"1226",1226,60,8,2000,44
"1227",1227,60,9,2000,27
"1228",1228,60,10,2000,35
"1229",1229,60,11,2000,21
"1230",1230,61,2,2000,2
"1231",1231,61,3,2000,8
"1232",1232,61,4,2000,12
"1233",1233,61,5,2000,2
"1234",1234,61,6,2000,8
"1235",1235,61,7,2000,14
"1236",1236,61,8,2000,8
"1237",1237,61,9,2000,6
"1238",1238,61,10,2000,10
"1239",1239,61,11,2000,9
"1240",1240,61,12,2000,13
"1241",1241,62,1,2000,2
"1242",1242,62,2,2000,2
"1243",1243,62,3,2000,4
"1244",1244,62,4,2000,2
"1245",1245,62,5,2000,9
"1246",1246,62,6,2000,19
"1247",1247,62,7,2000,22
"1248",1248,62,8,2000,50
"1249",1249,62,9,2000,32
"1250",1250,62,10,2000,29
"1251",1251,62,11,2000,17
"1252",1252,62,12,2000,6
"1253",1253,63,4,2000,3
"1254",1254,63,5,2000,3
"1255",1255,63,6,2000,6
"1256",1256,63,7,2000,4
"1257",1257,63,8,2000,7
"1258",1258,63,9,2000,3
"1259",1259,63,10,2000,10
"1260",1260,63,11,2000,3
"1261",1261,63,12,2000,2
"1262",1262,64,1,2000,2
"1263",1263,64,2,2000,1
"1264",1264,64,5,2000,4
"1265",1265,64,6,2000,2
"1266",1266,64,7,2000,9
"1267",1267,64,8,2000,4
"1268",1268,64,9,2000,10
"1269",1269,64,10,2000,12
"1270",1270,64,11,2000,16
"1271",1271,64,12,2000,9
"1272",1272,65,1,2000,3
"1273",1273,65,2,2000,1
"1274",1274,65,3,2000,3
"1275",1275,65,4,2000,1
"1276",1276,65,5,2000,3
"1277",1277,65,6,2000,15
"1278",1278,65,7,2000,26
"1279",1279,65,8,2000,18
"1280",1280,65,9,2000,12
"1281",1281,65,10,2000,3
"1282",1282,65,11,2000,6
"1283",1283,65,12,2000,9
"1284",1284,66,1,2000,2
"1285",1285,66,2,2000,3
"1286",1286,66,3,2000,1
"1287",1287,66,4,2000,1
"1288",1288,66,5,2000,3
"1289",1289,66,6,2000,16
"1290",1290,66,7,2000,18
"1291",1291,66,8,2000,17
"1292",1292,66,9,2000,22
"1293",1293,66,10,2000,15
"1294",1294,66,11,2000,28
"1295",1295,66,12,2000,30
"1296",1296,67,1,2000,2
"1297",1297,67,2,2000,2
"1298",1298,67,3,2000,4
"1299",1299,67,4,2000,4
"1300",1300,67,5,2000,12
"1301",1301,67,6,2000,43
"1302",1302,67,7,2000,32
"1303",1303,67,8,2000,39
"1304",1304,67,9,2000,25
"1305",1305,67,10,2000,22
"1306",1306,67,11,2000,16
"1307",1307,67,12,2000,14
"1308",1308,70,1,2000,10
"1309",1309,70,2,2000,5
"1310",1310,70,3,2000,11
"1311",1311,70,4,2000,13
"1312",1312,70,5,2000,42
"1313",1313,70,6,2000,58
"1314",1314,70,7,2000,97
"1315",1315,70,8,2000,153
"1316",1316,70,9,2000,186
"1317",1317,70,10,2000,144
"1318",1318,70,11,2000,125
"1319",1319,70,12,2000,102
"1320",1320,71,1,2000,4
"1321",1321,71,2,2000,4
"1322",1322,71,3,2000,10
"1323",1323,71,4,2000,10
"1324",1324,71,5,2000,16
"1325",1325,71,6,2000,31
"1326",1326,71,7,2000,53
"1327",1327,71,8,2000,29
"1328",1328,71,9,2000,48
"1329",1329,71,10,2000,44
"1330",1330,71,11,2000,32
"1331",1331,71,12,2000,51
"1332",1332,72,1,2000,8
"1333",1333,72,2,2000,4
"1334",1334,72,3,2000,6
"1335",1335,72,4,2000,3
"1336",1336,72,5,2000,8
"1337",1337,72,6,2000,13
"1338",1338,72,7,2000,17
"1339",1339,72,8,2000,13
"1340",1340,72,9,2000,24
"1341",1341,72,10,2000,44
"1342",1342,72,11,2000,42
"1343",1343,72,12,2000,39
"1344",1344,73,1,2000,19
"1345",1345,73,2,2000,14
"1346",1346,73,3,2000,22
"1347",1347,73,4,2000,16
"1348",1348,73,5,2000,63
"1349",1349,73,6,2000,43
"1350",1350,73,7,2000,36
"1351",1351,73,8,2000,26
"1352",1352,73,9,2000,29
"1353",1353,73,10,2000,21
"1354",1354,73,11,2000,47
"1355",1355,73,12,2000,58
"1356",1356,74,1,2000,9
"1357",1357,74,2,2000,4
"1358",1358,74,3,2000,8
"1359",1359,74,4,2000,3
"1360",1360,74,5,2000,11
"1361",1361,74,6,2000,13
"1362",1362,74,7,2000,36
"1363",1363,74,8,2000,41
"1364",1364,74,9,2000,35
"1365",1365,74,10,2000,18
"1366",1366,74,11,2000,39
"1367",1367,74,12,2000,60
"1368",1368,75,1,2000,1
"1369",1369,75,3,2000,3
"1370",1370,75,4,2000,3
"1371",1371,75,5,2000,11
"1372",1372,75,6,2000,7
"1373",1373,75,7,2000,8
"1374",1374,75,8,2000,18
"1375",1375,75,9,2000,10
"1376",1376,75,10,2000,3
"1377",1377,75,11,2000,1
"1378",1378,75,12,2000,1
"1379",1379,76,1,2000,1
"1380",1380,76,2,2000,7
"1381",1381,76,3,2000,15
"1382",1382,76,4,2000,15
"1383",1383,76,5,2000,29
"1384",1384,76,6,2000,37
"1385",1385,76,7,2000,35
"1386",1386,76,8,2000,34
"1387",1387,76,9,2000,23
"1388",1388,76,10,2000,18
"1389",1389,76,11,2000,27
"1390",1390,76,12,2000,46
"1391",1391,77,1,2000,3
"1392",1392,77,2,2000,1
"1393",1393,77,3,2000,3
"1394",1394,77,4,2000,3
"1395",1395,77,5,2000,10
"1396",1396,77,6,2000,22
"1397",1397,77,7,2000,14
"1398",1398,77,8,2000,25
"1399",1399,77,9,2000,18
"1400",1400,77,10,2000,29
"1401",1401,77,11,2000,20
"1402",1402,77,12,2000,7
"1403",1403,80,1,2000,2
"1404",1404,80,2,2000,2
"1405",1405,80,3,2000,2
"1406",1406,80,4,2000,2
"1407",1407,80,5,2000,6
"1408",1408,80,6,2000,5
"1409",1409,80,7,2000,6
"1410",1410,80,8,2000,3
"1411",1411,80,9,2000,2
"1412",1412,80,10,2000,5
"1413",1413,80,11,2000,10
"1414",1414,80,12,2000,16
"1415",1415,81,1,2000,3
"1416",1416,81,2,2000,5
"1417",1417,81,3,2000,4
"1418",1418,81,4,2000,6
"1419",1419,81,5,2000,9
"1420",1420,81,6,2000,10
"1421",1421,81,7,2000,14
"1422",1422,81,8,2000,7
"1423",1423,81,9,2000,5
"1424",1424,81,10,2000,6
"1425",1425,81,11,2000,8
"1426",1426,81,12,2000,12
"1427",1427,82,1,2000,6
"1428",1428,82,3,2000,2
"1429",1429,82,4,2000,2
"1430",1430,82,5,2000,17
"1431",1431,82,6,2000,18
"1432",1432,82,7,2000,21
"1433",1433,82,8,2000,9
"1434",1434,82,9,2000,5
"1435",1435,82,10,2000,2
"1436",1436,82,11,2000,2
"1437",1437,83,2,2000,4
"1438",1438,83,5,2000,9
"1439",1439,83,6,2000,2
"1440",1440,83,7,2000,3
"1441",1441,83,8,2000,4
"1442",1442,83,9,2000,1
"1443",1443,83,10,2000,2
"1444",1444,83,11,2000,1
"1445",1445,83,12,2000,6
"1446",1446,84,1,2000,4
"1447",1447,84,3,2000,2
"1448",1448,84,4,2000,5
"1449",1449,84,5,2000,25
"1450",1450,84,6,2000,32
"1451",1451,84,7,2000,35
"1452",1452,84,8,2000,43
"1453",1453,84,9,2000,64
"1454",1454,84,10,2000,74
"1455",1455,84,11,2000,80
"1456",1456,84,12,2000,55
"1457",1457,85,1,2000,3
"1458",1458,85,2,2000,2
"1459",1459,85,3,2000,5
"1460",1460,85,4,2000,10
"1461",1461,85,5,2000,12
"1462",1462,85,6,2000,10
"1463",1463,85,7,2000,8
"1464",1464,85,8,2000,3
"1465",1465,85,9,2000,5
"1466",1466,85,10,2000,1
"1467",1467,85,11,2000,1
"1468",1468,85,12,2000,4
"1469",1469,86,3,2000,8
"1470",1470,86,4,2000,8
"1471",1471,86,5,2000,13
"1472",1472,86,6,2000,18
"1473",1473,86,7,2000,12
"1474",1474,86,8,2000,9
"1475",1475,86,9,2000,14
"1476",1476,86,10,2000,15
"1477",1477,86,11,2000,14
"1478",1478,86,12,2000,7
"1479",1479,90,1,2000,1
"1480",1480,90,2,2000,4
"1481",1481,90,3,2000,2
"1482",1482,90,5,2000,7
"1483",1483,90,6,2000,2
"1484",1484,90,7,2000,9
"1485",1485,90,8,2000,12
"1486",1486,90,9,2000,29
"1487",1487,90,10,2000,45
"1488",1488,90,11,2000,48
"1489",1489,90,12,2000,74
"1490",1490,92,4,2000,5
"1491",1491,92,5,2000,2
"1492",1492,92,6,2000,5
"1493",1493,92,7,2000,11
"1494",1494,92,8,2000,9
"1495",1495,92,9,2000,10
"1496",1496,92,10,2000,7
"1497",1497,92,11,2000,6
"1498",1498,92,12,2000,5
"1499",1499,93,7,2000,1
"1500",1500,93,9,2000,2
"1501",1501,93,10,2000,1
"1502",1502,93,11,2000,3
"1503",1503,93,12,2000,25
"1504",1504,94,1,2000,4
"1505",1505,94,2,2000,7
"1506",1506,94,3,2000,3
"1507",1507,94,5,2000,6
"1508",1508,94,6,2000,3
"1509",1509,94,7,2000,4
"1510",1510,94,8,2000,3
"1511",1511,94,9,2000,6
"1512",1512,94,10,2000,13
"1513",1513,94,11,2000,20
"1514",1514,94,12,2000,10
"1515",1515,95,6,2000,3
"1516",1516,95,7,2000,3
"1517",1517,95,8,2000,1
"1518",1518,95,9,2000,11
"1519",1519,95,10,2000,19
"1520",1520,95,11,2000,41
"1521",1521,95,12,2000,43
"1522",1522,96,1,2000,6
"1523",1523,96,2,2000,5
"1524",1524,96,3,2000,6
"1525",1525,96,4,2000,5
"1526",1526,96,5,2000,3
"1527",1527,96,6,2000,14
"1528",1528,96,7,2000,28
"1529",1529,96,8,2000,49
"1530",1530,96,9,2000,33
"1531",1531,96,10,2000,50
"1532",1532,96,11,2000,42
"1533",1533,96,12,2000,24
"1534",1534,10,1,2001,749
"1535",1535,10,2,2001,825
"1536",1536,10,3,2001,887
"1537",1537,10,4,2001,1346
"1538",1538,10,5,2001,1216
"1539",1539,10,6,2001,1711
"1540",1540,10,7,2001,2189
"1541",1541,10,8,2001,1810
"1542",1542,10,9,2001,1149
"1543",1543,10,10,2001,794
"1544",1544,10,11,2001,1038
"1545",1545,10,12,2001,864
"1546",1546,11,1,2001,91
"1547",1547,11,2,2001,133
"1548",1548,11,3,2001,121
"1549",1549,11,4,2001,172
"1550",1550,11,5,2001,166
"1551",1551,11,6,2001,291
"1552",1552,11,7,2001,400
"1553",1553,11,8,2001,278
"1554",1554,11,9,2001,203
"1555",1555,11,10,2001,164
"1556",1556,11,11,2001,133
"1557",1557,11,12,2001,72
"1558",1558,12,1,2001,109
"1559",1559,12,2,2001,114
"1560",1560,12,3,2001,127
"1561",1561,12,4,2001,222
"1562",1562,12,5,2001,255
"1563",1563,12,6,2001,482
"1564",1564,12,7,2001,462
"1565",1565,12,8,2001,357
"1566",1566,12,9,2001,236
"1567",1567,12,10,2001,103
"1568",1568,12,11,2001,135
"1569",1569,12,12,2001,69
"1570",1570,13,1,2001,68
"1571",1571,13,2,2001,131
"1572",1572,13,3,2001,173
"1573",1573,13,4,2001,270
"1574",1574,13,5,2001,293
"1575",1575,13,6,2001,444
"1576",1576,13,7,2001,340
"1577",1577,13,8,2001,178
"1578",1578,13,9,2001,93
"1579",1579,13,10,2001,71
"1580",1580,13,11,2001,67
"1581",1581,13,12,2001,25
"1582",1582,14,1,2001,28
"1583",1583,14,2,2001,35
"1584",1584,14,3,2001,59
"1585",1585,14,4,2001,139
"1586",1586,14,5,2001,111
"1587",1587,14,6,2001,109
"1588",1588,14,7,2001,127
"1589",1589,14,8,2001,80
"1590",1590,14,9,2001,67
"1591",1591,14,10,2001,75
"1592",1592,14,11,2001,58
"1593",1593,14,12,2001,21
"1594",1594,15,1,2001,24
"1595",1595,15,2,2001,38
"1596",1596,15,3,2001,50
"1597",1597,15,4,2001,96
"1598",1598,15,5,2001,90
"1599",1599,15,6,2001,98
"1600",1600,15,7,2001,93
"1601",1601,15,8,2001,59
"1602",1602,15,9,2001,27
"1603",1603,15,10,2001,28
"1604",1604,15,11,2001,17
"1605",1605,15,12,2001,14
"1606",1606,16,1,2001,28
"1607",1607,16,2,2001,46
"1608",1608,16,3,2001,92
"1609",1609,16,4,2001,172
"1610",1610,16,5,2001,193
"1611",1611,16,6,2001,424
"1612",1612,16,7,2001,423
"1613",1613,16,8,2001,244
"1614",1614,16,9,2001,130
"1615",1615,16,10,2001,87
"1616",1616,16,11,2001,68
"1617",1617,16,12,2001,36
"1618",1618,17,1,2001,3
"1619",1619,17,2,2001,6
"1620",1620,17,3,2001,12
"1621",1621,17,4,2001,24
"1622",1622,17,5,2001,17
"1623",1623,17,6,2001,41
"1624",1624,17,7,2001,54
"1625",1625,17,8,2001,34
"1626",1626,17,9,2001,19
"1627",1627,17,10,2001,41
"1628",1628,17,11,2001,19
"1629",1629,17,12,2001,18
"1630",1630,18,1,2001,8
"1631",1631,18,2,2001,6
"1632",1632,18,3,2001,16
"1633",1633,18,4,2001,21
"1634",1634,18,5,2001,32
"1635",1635,18,6,2001,77
"1636",1636,18,7,2001,73
"1637",1637,18,8,2001,39
"1638",1638,18,9,2001,24
"1639",1639,18,10,2001,23
"1640",1640,18,11,2001,12
"1641",1641,18,12,2001,7
"1642",1642,19,1,2001,18
"1643",1643,19,2,2001,22
"1644",1644,19,3,2001,34
"1645",1645,19,4,2001,112
"1646",1646,19,5,2001,139
"1647",1647,19,6,2001,225
"1648",1648,19,7,2001,221
"1649",1649,19,8,2001,105
"1650",1650,19,9,2001,62
"1651",1651,19,10,2001,58
"1652",1652,19,11,2001,55
"1653",1653,19,12,2001,30
"1654",1654,20,1,2001,167
"1655",1655,20,2,2001,211
"1656",1656,20,3,2001,355
"1657",1657,20,4,2001,564
"1658",1658,20,5,2001,808
"1659",1659,20,6,2001,791
"1660",1660,20,7,2001,662
"1661",1661,20,8,2001,411
"1662",1662,20,9,2001,242
"1663",1663,20,10,2001,173
"1664",1664,20,11,2001,158
"1665",1665,20,12,2001,93
"1666",1666,21,1,2001,30
"1667",1667,21,2,2001,61
"1668",1668,21,3,2001,83
"1669",1669,21,4,2001,155
"1670",1670,21,5,2001,255
"1671",1671,21,6,2001,338
"1672",1672,21,7,2001,261
"1673",1673,21,8,2001,181
"1674",1674,21,9,2001,116
"1675",1675,21,10,2001,61
"1676",1676,21,11,2001,61
"1677",1677,21,12,2001,39
"1678",1678,22,1,2001,6
"1679",1679,22,2,2001,24
"1680",1680,22,3,2001,30
"1681",1681,22,4,2001,59
"1682",1682,22,5,2001,232
"1683",1683,22,6,2001,302
"1684",1684,22,7,2001,231
"1685",1685,22,8,2001,100
"1686",1686,22,9,2001,80
"1687",1687,22,10,2001,64
"1688",1688,22,11,2001,33
"1689",1689,22,12,2001,21
"1690",1690,23,1,2001,3
"1691",1691,23,2,2001,10
"1692",1692,23,3,2001,8
"1693",1693,23,4,2001,27
"1694",1694,23,5,2001,41
"1695",1695,23,6,2001,50
"1696",1696,23,7,2001,52
"1697",1697,23,8,2001,38
"1698",1698,23,9,2001,17
"1699",1699,23,10,2001,6
"1700",1700,23,11,2001,2
"1701",1701,24,1,2001,8
"1702",1702,24,2,2001,32
"1703",1703,24,3,2001,40
"1704",1704,24,4,2001,77
"1705",1705,24,5,2001,125
"1706",1706,24,6,2001,212
"1707",1707,24,7,2001,227
"1708",1708,24,8,2001,151
"1709",1709,24,9,2001,94
"1710",1710,24,10,2001,57
"1711",1711,24,11,2001,49
"1712",1712,24,12,2001,26
"1713",1713,25,1,2001,14
"1714",1714,25,2,2001,14
"1715",1715,25,3,2001,23
"1716",1716,25,4,2001,46
"1717",1717,25,5,2001,77
"1718",1718,25,6,2001,167
"1719",1719,25,7,2001,179
"1720",1720,25,8,2001,115
"1721",1721,25,9,2001,54
"1722",1722,25,10,2001,44
"1723",1723,25,11,2001,30
"1724",1724,25,12,2001,17
"1725",1725,26,1,2001,3
"1726",1726,26,2,2001,6
"1727",1727,26,3,2001,15
"1728",1728,26,4,2001,24
"1729",1729,26,5,2001,70
"1730",1730,26,6,2001,139
"1731",1731,26,7,2001,95
"1732",1732,26,8,2001,16
"1733",1733,26,9,2001,5
"1734",1734,26,10,2001,1
"1735",1735,27,1,2001,10
"1736",1736,27,2,2001,31
"1737",1737,27,3,2001,29
"1738",1738,27,4,2001,88
"1739",1739,27,5,2001,236
"1740",1740,27,6,2001,466
"1741",1741,27,7,2001,269
"1742",1742,27,8,2001,118
"1743",1743,27,9,2001,65
"1744",1744,27,10,2001,40
"1745",1745,27,11,2001,22
"1746",1746,27,12,2001,6
"1747",1747,30,1,2001,14
"1748",1748,30,2,2001,24
"1749",1749,30,3,2001,22
"1750",1750,30,4,2001,79
"1751",1751,30,5,2001,275
"1752",1752,30,6,2001,729
"1753",1753,30,7,2001,931
"1754",1754,30,8,2001,801
"1755",1755,30,9,2001,673
"1756",1756,30,10,2001,547
"1757",1757,30,11,2001,394
"1758",1758,30,12,2001,119
"1759",1759,31,1,2001,8
"1760",1760,31,2,2001,7
"1761",1761,31,3,2001,46
"1762",1762,31,4,2001,99
"1763",1763,31,5,2001,181
"1764",1764,31,6,2001,482
"1765",1765,31,7,2001,698
"1766",1766,31,8,2001,591
"1767",1767,31,9,2001,342
"1768",1768,31,10,2001,116
"1769",1769,31,11,2001,55
"1770",1770,31,12,2001,36
"1771",1771,32,1,2001,3
"1772",1772,32,2,2001,9
"1773",1773,32,3,2001,17
"1774",1774,32,4,2001,48
"1775",1775,32,5,2001,154
"1776",1776,32,6,2001,376
"1777",1777,32,7,2001,550
"1778",1778,32,8,2001,355
"1779",1779,32,9,2001,238
"1780",1780,32,10,2001,97
"1781",1781,32,11,2001,58
"1782",1782,32,12,2001,23
"1783",1783,33,1,2001,9
"1784",1784,33,2,2001,9
"1785",1785,33,3,2001,49
"1786",1786,33,4,2001,83
"1787",1787,33,5,2001,164
"1788",1788,33,6,2001,391
"1789",1789,33,7,2001,591
"1790",1790,33,8,2001,365
"1791",1791,33,9,2001,96
"1792",1792,33,10,2001,19
"1793",1793,33,11,2001,7
"1794",1794,33,12,2001,1
"1795",1795,34,1,2001,1
"1796",1796,34,2,2001,16
"1797",1797,34,3,2001,41
"1798",1798,34,4,2001,130
"1799",1799,34,5,2001,89
"1800",1800,34,6,2001,286
"1801",1801,34,7,2001,409
"1802",1802,34,8,2001,261
"1803",1803,34,9,2001,95
"1804",1804,34,10,2001,37
"1805",1805,34,11,2001,9
"1806",1806,34,12,2001,4
"1807",1807,35,1,2001,5
"1808",1808,35,2,2001,2
"1809",1809,35,3,2001,23
"1810",1810,35,4,2001,29
"1811",1811,35,5,2001,58
"1812",1812,35,6,2001,107
"1813",1813,35,7,2001,89
"1814",1814,35,8,2001,31
"1815",1815,35,9,2001,11
"1816",1816,35,10,2001,9
"1817",1817,35,11,2001,3
"1818",1818,35,12,2001,2
"1819",1819,36,2,2001,9
"1820",1820,36,3,2001,22
"1821",1821,36,4,2001,30
"1822",1822,36,5,2001,70
"1823",1823,36,6,2001,177
"1824",1824,36,7,2001,240
"1825",1825,36,8,2001,154
"1826",1826,36,9,2001,150
"1827",1827,36,10,2001,76
"1828",1828,36,11,2001,44
"1829",1829,36,12,2001,21
"1830",1830,37,1,2001,1
"1831",1831,37,3,2001,2
"1832",1832,37,4,2001,4
"1833",1833,37,5,2001,21
"1834",1834,37,6,2001,37
"1835",1835,37,7,2001,16
"1836",1836,37,8,2001,10
"1837",1837,37,9,2001,4
"1838",1838,37,10,2001,5
"1839",1839,37,11,2001,1
"1840",1840,39,3,2001,7
"1841",1841,39,4,2001,2
"1842",1842,39,5,2001,17
"1843",1843,39,6,2001,48
"1844",1844,39,7,2001,17
"1845",1845,39,8,2001,22
"1846",1846,39,9,2001,4
"1847",1847,39,10,2001,3
"1848",1848,39,11,2001,1
"1849",1849,39,12,2001,1
"1850",1850,40,1,2001,5
"1851",1851,40,2,2001,3
"1852",1852,40,3,2001,10
"1853",1853,40,4,2001,49
"1854",1854,40,5,2001,103
"1855",1855,40,6,2001,177
"1856",1856,40,7,2001,233
"1857",1857,40,8,2001,215
"1858",1858,40,9,2001,131
"1859",1859,40,10,2001,100
"1860",1860,40,11,2001,99
"1861",1861,40,12,2001,64
"1862",1862,41,1,2001,3
"1863",1863,41,2,2001,3
"1864",1864,41,3,2001,19
"1865",1865,41,4,2001,34
"1866",1866,41,5,2001,56
"1867",1867,41,6,2001,107
"1868",1868,41,7,2001,186
"1869",1869,41,8,2001,183
